,Unnamed: 0,business_name,telephone,business_page,rank,category,website,rating,street,locality,region,zipcode,listing_url,keyword,Address,x,y,STATE,GEOID,BLOCK,TRACT
245,24,Cash America Pawn,(773) 274-7296,https://www.yellowpages.com/chicago-il/mip/cash-america-pawn-474366018,115.0,"Pawnbrokers,Loans,Check Cashing Service",http://www.cashamerica.com,,1909 W Howard St,"Chicago, IL 60626",,,"https://www.yellowpages.com/search?search_terms=pawnshop&geo_location_terms=Chicago,%20IL&page=4",pawnshop,"1909 W Howard St Chicago, IL 60626",-87.6781,42.019424,NS,17,4001,010201
246,25,Cash America,(773) 436-0960,https://www.yellowpages.com/chicago-il/mip/cash-america-470805098,116.0,"Pawnbrokers,Loans,Check Cashing Service",http://www.cashamerica.com,1.0,6337 S Kedzie Ave,"Chicago, IL 60629",,,"https://www.yellowpages.com/search?search_terms=pawnshop&geo_location_terms=Chicago,%20IL&page=4",pawnshop,"6337 S Kedzie Ave Chicago, IL 60629",-87.70311,41.7781,NS,17,5004,660600
247,26,Cash America Pawn,(773) 588-1425,https://www.yellowpages.com/chicago-il/mip/cash-america-pawn-475523807,117.0,"Pawnbrokers,Loans,Check Cashing Service",http://www.cashamerica.com,,3243 W Lawrence Ave,"Chicago, IL 60625",,,"https://www.yellowpages.com/search?search_terms=pawnshop&geo_location_terms=Chicago,%20IL&page=4",pawnshop,"3243 W Lawrence Ave Chicago, IL 60625",-87.70995,41.96843,NS,17,1002,140701
248,27,What A Gem Inc,(708) 251-1387,https://www.yellowpages.com/berwyn-il/mip/what-a-gem-inc-497777380?lid=1002033502674,118.0,"Pawnbrokers,Coin Dealers & Supplies,Gold, Silver & Platinum Buyers & Dealers",https://whatagem.com,,6333 Cermak Rd,"Berwyn, IL 60402",,,"https://www.yellowpages.com/search?search_terms=pawnshop&geo_location_terms=Chicago,%20IL&page=4",pawnshop,"6333 Cermak Rd Berwyn, IL 60402",-87.7825,41.850662,NS,17,1004,815100
249,28,Ezpawn,(708) 424-4200,https://www.yellowpages.com/hometown-il/mip/ezpawn-461923057,119.0,"Pawnbrokers,Gold, Silver & Platinum Buyers & Dealers,Loans",https://stores.ezpawn.com/il/hometown/4080-southwest-hwy.html,,4080 Southwest Hwy,"Hometown, IL 60456",,,"https://www.yellowpages.com/search?search_terms=pawnshop&geo_location_terms=Chicago,%20IL&page=4",pawnshop,"4080 Southwest Hwy Hometown, IL 60456",-87.72428,41.73339,NS,17,1001,822000
250,29,Ezpawn,(708) 924-4091,https://www.yellowpages.com/summit-argo-il/mip/ezpawn-461923069,120.0,"Pawnbrokers,Gold, Silver & Platinum Buyers & Dealers,Loans",https://stores.ezpawn.com/il/summit-argo/6153-s--archer-road.html,,6153 S Archer Rd,"Summit Argo, IL 60501",,,"https://www.yellowpages.com/search?search_terms=pawnshop&geo_location_terms=Chicago,%20IL&page=4",pawnshop,"6153 S Archer Rd Summit Argo, IL 60501",-87.81311,41.77948,NS,17,1029,820400
251,0,A Pawn Shop,(708) 442-5700,https://www.yellowpages.com/riverside-il/mip/a-pawn-shop-532553775,121.0,Pawnbrokers,,,7361 W 25th St,"Riverside, IL 60546",,,"https://www.yellowpages.com/search?search_terms=pawnshop&geo_location_terms=Chicago,%20IL&page=5",pawnshop,"7361 W 25th St Riverside, IL 60546",-87.80719,41.846867,NS,17,1001,815600
252,1,Hourglass Antiques,(708) 660-1003,https://www.yellowpages.com/oak-park-il/mip/hourglass-antiques-463895273,122.0,Pawnbrokers,,,118 N Oak Park Ave,"Oak Park, IL 60301",,,"https://www.yellowpages.com/search?search_terms=pawnshop&geo_location_terms=Chicago,%20IL&page=5",pawnshop,"118 N Oak Park Ave Oak Park, IL 60301",-87.7945,41.888283,NS,17,3008,812301
253,2,Economy Shop,(708) 383-2449,https://www.yellowpages.com/oak-park-il/mip/economy-shop-10946621,123.0,Pawnbrokers,http://www.economyshop.org,,103 S Grove Ave,"Oak Park, IL 60302",,,"https://www.yellowpages.com/search?search_terms=pawnshop&geo_location_terms=Chicago,%20IL&page=5",pawnshop,"103 S Grove Ave Oak Park, IL 60302",-87.79581,41.886703,NS,17,2002,812802
254,3,All Star Jewelry & Pawn,(708) 442-0504,https://www.yellowpages.com/lyons-il/mip/all-star-jewelry-pawn-504536763,124.0,Pawnbrokers,,,7949 Ogden Ave,"Lyons, IL 60534",,,"https://www.yellowpages.com/search?search_terms=pawnshop&geo_location_terms=Chicago,%20IL&page=5",pawnshop,"7949 Ogden Ave Lyons, IL 60534",-87.82007,41.819714,NS,17,3010,819100
255,5,A-1 American Jewelers & Pawns,(708) 383-1131,https://www.yellowpages.com/oak-park-il/mip/a-1-american-jewelers-pawns-462348210,126.0,"Pawnbrokers,Coin Dealers & Supplies,Loans",http://www.a1americanpawnshop.com,,6151 North Ave,"Oak Park, IL 60302",,,"https://www.yellowpages.com/search?search_terms=pawnshop&geo_location_terms=Chicago,%20IL&page=5",pawnshop,"6151 North Ave Oak Park, IL 60302",,,,,,
256,6,Cash N Go Pawnshop,(708) 594-8500,https://www.yellowpages.com/summit-argo-il/mip/cash-n-go-pawnshop-474589167,127.0,Pawnbrokers,http://www.cashngopawnsummit.com,,6235 S Archer Rd,"Summit Argo, IL 60501",,,"https://www.yellowpages.com/search?search_terms=pawnshop&geo_location_terms=Chicago,%20IL&page=5",pawnshop,"6235 S Archer Rd Summit Argo, IL 60501",-87.81366,41.777866,NS,17,1017,820400
257,7,Cash N Go,(708) 594-8500,https://www.yellowpages.com/summit-argo-il/mip/cash-n-go-454622351,128.0,"Pawnbrokers,Check Cashing Service,Coin Dealers & Supplies",http://stores.ebay.com/cash-n-go-pawn-summit,,5724 S Harlem Ave,"Summit Argo, IL 60501",,,"https://www.yellowpages.com/search?search_terms=pawnshop&geo_location_terms=Chicago,%20IL&page=5",pawnshop,"5724 S Harlem Ave Summit Argo, IL 60501",-87.80133,41.78717,NS,17,4000,820300
258,8,Cash America Pawn,(708) 848-0666,https://www.yellowpages.com/oak-park-il/mip/cash-america-pawn-470805199,129.0,"Pawnbrokers,Loans,Check Cashing Service",http://www.cashamerica.com,,6303 North Ave,"Oak Park, IL 60302",,,"https://www.yellowpages.com/search?search_terms=pawnshop&geo_location_terms=Chicago,%20IL&page=5",pawnshop,"6303 North Ave Oak Park, IL 60302",,,,,,
259,10,R & J Jewelers & Pawners Inc,(708) 788-2340,https://www.yellowpages.com/berwyn-il/mip/r-j-jewelers-pawners-inc-5575731,131.0,"Pawnbrokers,Jewelers,Jewelers-Wholesale & Manufacturers",http://www.rjjewelryandloan.com,4.0,7031 Roosevelt Rd,"Berwyn, IL 60402",,,"https://www.yellowpages.com/search?search_terms=pawnshop&geo_location_terms=Chicago,%20IL&page=5",pawnshop,"7031 Roosevelt Rd Berwyn, IL 60402",-87.800476,41.865032,NS,17,4001,814700
260,11,Hollywood Pawners,(708) 383-2233,https://www.yellowpages.com/oak-park-il/mip/hollywood-pawners-7165218,132.0,"Pawnbrokers,Jewelers",,,6147 North Ave,"Oak Park, IL 60302",,,"https://www.yellowpages.com/search?search_terms=pawnshop&geo_location_terms=Chicago,%20IL&page=5",pawnshop,"6147 North Ave Oak Park, IL 60302",,,,,,
261,12,Gold Elite Jewelers & Loans,(708) 730-2523,https://www.yellowpages.com/broadview-il/mip/gold-elite-jewelers-loans-2049330?lid=1000730857154,133.0,"Pawnbrokers,Jewelers",http://welendcashonstuff.com/index.html,,1824 W Roosevelt Rd,"Broadview, IL 60155",,,"https://www.yellowpages.com/search?search_terms=pawnshop&geo_location_terms=Chicago,%20IL&page=5",pawnshop,"1824 W Roosevelt Rd Broadview, IL 60155",-87.854614,41.864014,NS,17,5023,817900
262,13,Action Pawn Inc,(847) 288-9088,https://www.yellowpages.com/franklin-park-il/mip/action-pawn-inc-2225540,134.0,"Pawnbrokers,Jewelers-Wholesale & Manufacturers,Watches",http://www.actionpawnloans.com,,10011 Grand Ave,"Franklin Park, IL 60131",,,"https://www.yellowpages.com/search?search_terms=pawnshop&geo_location_terms=Chicago,%20IL&page=5",pawnshop,"10011 Grand Ave Franklin Park, IL 60131",-87.87547,41.930016,NS,17,2020,811402
263,14,Stone Park Gold Inc,(708) 450-0002,https://www.yellowpages.com/maywood-il/mip/stone-park-gold-inc-504278019,135.0,Pawnbrokers,,,1300 Saint Charles Rd,"Maywood, IL 60153",,,"https://www.yellowpages.com/search?search_terms=pawnshop&geo_location_terms=Chicago,%20IL&page=5",pawnshop,"1300 Saint Charles Rd Maywood, IL 60153",-87.849266,41.888046,NS,17,1001,817300
264,15,Hope Chest,(708) 482-0359,https://www.yellowpages.com/la-grange-il/mip/hope-chest-519900449,136.0,Pawnbrokers,http://www.pillarscommunity.org,,305 W Hillgrove Ave,"La Grange, IL 60525",,,"https://www.yellowpages.com/search?search_terms=pawnshop&geo_location_terms=Chicago,%20IL&page=5",pawnshop,"305 W Hillgrove Ave La Grange, IL 60525",-87.87362,41.81551,NS,17,1012,819500
265,16,Ezpawn,(708) 410-1782,https://www.yellowpages.com/stone-park-il/mip/ezpawn-475035540,137.0,"Pawnbrokers,Gold, Silver & Platinum Buyers & Dealers,Loans",https://stores.ezpawn.com/il/stone-park/3116-w--north-ave.html,,3116 W North Ave,"Stone Park, IL 60165",,,"https://www.yellowpages.com/search?search_terms=pawnshop&geo_location_terms=Chicago,%20IL&page=5",pawnshop,"3116 W North Ave Stone Park, IL 60165",-87.87159,41.907516,NS,17,1015,816600
266,17,Oak Lawn Jewelry and Appraisals,(630) 852-7002,https://www.yellowpages.com/oak-lawn-il/mip/oak-lawn-jewelry-and-appraisals-456626560,138.0,"Pawnbrokers,Gold, Silver & Platinum Buyers & Dealers,Jewelry Buyers",http://goldpro.org,2.0,6615 W 95th St Ste C,"Oak Lawn, IL 60453",,,"https://www.yellowpages.com/search?search_terms=pawnshop&geo_location_terms=Chicago,%20IL&page=5",pawnshop,"6615 W 95th St Ste C Oak Lawn, IL 60453",-87.78545,41.719498,NS,17,3000,822400
267,18,Village Jewelry & Loan Ltd,(708) 343-2211,https://www.yellowpages.com/melrose-park-il/mip/village-jewelry-loan-ltd-1965373,139.0,"Pawnbrokers,Jewelers,Jewelers-Wholesale & Manufacturers",http://www.villagejewelryloan.com,,2310 W North Ave,"Melrose Park, IL 60160",,,"https://www.yellowpages.com/search?search_terms=pawnshop&geo_location_terms=Chicago,%20IL&page=5",pawnshop,"2310 W North Ave Melrose Park, IL 60160",,,,,,
268,19,Fast Cash for Gold-Norridge,(630) 422-1373,https://www.yellowpages.com/norridge-il/mip/fast-cash-for-gold-norridge-462468567,140.0,"Pawnbrokers,Jewelry Buyers,Check Cashing Service",,,7614 W Irving Park Rd,"Norridge, IL 60706",,,"https://www.yellowpages.com/search?search_terms=pawnshop&geo_location_terms=Chicago,%20IL&page=5",pawnshop,"7614 W Irving Park Rd Norridge, IL 60706",-87.817726,41.952522,NS,17,5016,810502
269,20,Cash America,(847) 916-1138,https://www.yellowpages.com/franklin-park-il/mip/cash-america-503115394,141.0,"Pawnbrokers,Loans,Check Cashing Service",http://www.cashamerica.com,,2727 Mannheim Rd,"Franklin Park, IL 60131",,,"https://www.yellowpages.com/search?search_terms=pawnshop&geo_location_terms=Chicago,%20IL&page=5",pawnshop,"2727 Mannheim Rd Franklin Park, IL 60131",-87.88463,41.929478,NS,17,2008,811402
270,21,Melrose Cash Express,(708) 345-1020,https://www.yellowpages.com/melrose-park-il/mip/melrose-cash-express-12279449,142.0,"Pawnbrokers,Jewelers,Jewelers-Wholesale & Manufacturers",http://www.melrosecashexpress.com,1.0,110 N 19th Ave,"Melrose Park, IL 60160",,,"https://www.yellowpages.com/search?search_terms=pawnshop&geo_location_terms=Chicago,%20IL&page=5",pawnshop,"110 N 19th Ave Melrose Park, IL 60160",-87.85657,41.89143,NS,17,4010,816401
271,22,PGS Gold & Coin,(847) 513-9364,https://www.yellowpages.com/schaumburg-il/mip/pgs-gold-coin-538494574?lid=1001844876325,143.0,"Pawnbrokers,Diamonds,Collectibles",http://www.pgsgoldandcoin.com,,900 S Roselle Rd,"Schaumburg, IL 60193",,,"https://www.yellowpages.com/search?search_terms=pawnshop&geo_location_terms=Chicago,%20IL&page=5",pawnshop,"900 S Roselle Rd Schaumburg, IL 60193",-88.08004,42.01084,NS,17,3010,804810
272,8,First American Cash Advance,(773) 672-4834,https://www.yellowpages.com/chicago-il/mip/first-american-cash-advance-23231056?lid=1001400514092,9.0,"Financial Services,Check Cashing Service,Loans",http://www.cashcitypayday.com,,10503 S Western Ave,"Chicago, IL 60643",,,"https://www.yellowpages.com/search?search_terms=cash%20advance&geo_location_terms=Chicago,%20IL&page=1",cash advance,"10503 S Western Ave Chicago, IL 60643",-87.68149,41.702557,NS,17,2012,720600
273,10,PLS Loan Store,(773) 493-3000,https://www.yellowpages.com/chicago-il/mip/pls-loan-store-2895050,41.0,"Alternative Loans,Financial Services,Check Cashing Service",http://www.citysearch.com/profile/36789548/chicago_il/pls_loan_store.html,,2132 E 71st St,"Chicago, IL 60649",,,"https://www.yellowpages.com/search?search_terms=cash%20advance&geo_location_terms=Chicago,%20IL&page=2",cash advance,"2132 E 71st St Chicago, IL 60649",,,,,,
274,11,PLS Loan Store,(773) 345-5848,https://www.yellowpages.com/chicago-il/mip/pls-loan-store-463899121,42.0,"Check Cashing Service,Loans,Tax Return Preparation",http://plscheck.com,1.0,1617 N Cicero Ave,"Chicago, IL 60639",,,"https://www.yellowpages.com/search?search_terms=cash%20advance&geo_location_terms=Chicago,%20IL&page=2",cash advance,"1617 N Cicero Ave Chicago, IL 60639",-87.746,41.910458,NS,17,1007,831300
275,12,Illinois Lending Corp,(312) 263-1400,https://www.yellowpages.com/chicago-il/mip/illinois-lending-corp-465850430,43.0,"Loans,Financing Services,Check Cashing Service",http://expressloansofamerica.com,,100 W Randolph St Lowr 111,"Chicago, IL 60601",,,"https://www.yellowpages.com/search?search_terms=cash%20advance&geo_location_terms=Chicago,%20IL&page=2",cash advance,"100 W Randolph St Lowr 111 Chicago, IL 60601",-87.63106,41.884483,NS,17,1019,839100
276,13,Devon-Central Currency Exchange Inc,(773) 763-3183,https://www.yellowpages.com/chicago-il/mip/devon-central-currency-exchange-inc-9216061,44.0,"Currency Exchanges,Check Cashing Service",,1.0,5429 W Devon Ave,"Chicago, IL 60646",,,"https://www.yellowpages.com/search?search_terms=cash%20advance&geo_location_terms=Chicago,%20IL&page=2",cash advance,"5429 W Devon Ave Chicago, IL 60646",-87.76425,41.997322,NS,17,1026,120200
277,16,26th & Central Park Currency,(773) 762-8330,https://www.yellowpages.com/chicago-il/mip/26th-central-park-currency-2090476,47.0,Check Cashing Service,http://perladental.com,1.0,3540 W 26th St,"Chicago, IL 60623",,,"https://www.yellowpages.com/search?search_terms=cash%20advance&geo_location_terms=Chicago,%20IL&page=2",cash advance,"3540 W 26th St Chicago, IL 60623",-87.71396,41.844402,NS,17,2006,300700
278,17,Check Changers,(773) 722-6100,https://www.yellowpages.com/chicago-il/mip/check-changers-530042917,48.0,Check Cashing Service,,1.0,3938 W Madison St,"Chicago, IL 60624",,,"https://www.yellowpages.com/search?search_terms=cash%20advance&geo_location_terms=Chicago,%20IL&page=2",cash advance,"3938 W Madison St Chicago, IL 60624",-87.72425,41.880753,NS,17,1014,260100
279,18,Digital Currency System,(708) 400-6221,https://www.yellowpages.com/chicago-il/mip/digital-currency-system-5937192,49.0,Check Cashing Service,,1.0,4801 W Madison St,"Chicago, IL 60644",,,"https://www.yellowpages.com/search?search_terms=cash%20advance&geo_location_terms=Chicago,%20IL&page=2",cash advance,"4801 W Madison St Chicago, IL 60644",-87.745476,41.88049,NS,17,4000,252202
280,19,CFSC Currency Exchange Wilson & Broadway,(773) 561-0026,https://www.yellowpages.com/chicago-il/mip/cfsc-currency-exchange-wilson-broadway-7105029,50.0,Check Cashing Service,https://locations.cfsc.com/cfsc-currency-exchange-024a624ed26e?y_source=1_MTU0MzQyODktNTUzLWxvY2F0aW9uLndlYnNpdGU%3D,1.0,4559 N Broadway St,"Chicago, IL 60640",,,"https://www.yellowpages.com/search?search_terms=cash%20advance&geo_location_terms=Chicago,%20IL&page=2",cash advance,"4559 N Broadway St Chicago, IL 60640",-87.65713,41.964863,NS,17,4001,830700
281,20,Oak Park & Belmont Currency,(773) 427-5690,https://www.yellowpages.com/chicago-il/mip/oak-park-belmont-currency-16641014,51.0,"Check Cashing Service,Currency Exchanges,Polishes",http://mycurrencyexchange.com,1.0,6756 W Belmont Ave,"Chicago, IL 60634",,,"https://www.yellowpages.com/search?search_terms=cash%20advance&geo_location_terms=Chicago,%20IL&page=2",cash advance,"6756 W Belmont Ave Chicago, IL 60634",-87.79494,41.938175,NS,17,3021,171000
282,21,47th & Cotttage Currency Exchange,(773) 624-3600,https://www.yellowpages.com/chicago-il/mip/47th-cotttage-currency-exchange-28583355,52.0,Check Cashing Service,http://mycurrencyexchange.com,2.0,4638 S Cottage Grove Ave,"Chicago, IL 60653",,,"https://www.yellowpages.com/search?search_terms=cash%20advance&geo_location_terms=Chicago,%20IL&page=2",cash advance,"4638 S Cottage Grove Ave Chicago, IL 60653",-87.6066,41.810825,NS,17,2000,843600
283,22,Scottsdale Currency Exchange,(773) 767-2965,https://www.yellowpages.com/chicago-il/mip/scottsdale-currency-exchange-14144977,53.0,Check Cashing Service,,2.0,8063 S Cicero Ave,"Chicago, IL 60652",,,"https://www.yellowpages.com/search?search_terms=cash%20advance&geo_location_terms=Chicago,%20IL&page=2",cash advance,"8063 S Cicero Ave Chicago, IL 60652",-87.74126,41.746418,NS,17,3003,700301
284,23,New 79th Rhodes Currency Exchange,(773) 224-7777,https://www.yellowpages.com/chicago-il/mip/new-79th-rhodes-currency-exchange-2326224,54.0,Check Cashing Service,http://www.cfsc.com,1.0,531 E 79th St,"Chicago, IL 60619",,,"https://www.yellowpages.com/search?search_terms=cash%20advance&geo_location_terms=Chicago,%20IL&page=2",cash advance,"531 E 79th St Chicago, IL 60619",-87.61134,41.751175,NS,17,2002,440201
285,24,Kedzie Irving Currency Exchange,(773) 539-8991,https://www.yellowpages.com/chicago-il/mip/kedzie-irving-currency-exchange-18357868,55.0,"Currency Exchanges,Financial Services,Check Cashing Service",http://cash2gofinancial.com,1.0,3158 W Irving Park Rd,"Chicago, IL 60618",,,"https://www.yellowpages.com/search?search_terms=cash%20advance&geo_location_terms=Chicago,%20IL&page=2",cash advance,"3158 W Irving Park Rd Chicago, IL 60618",-87.70756,41.953926,NS,17,2006,160602
286,25,Order Express Inc,(773) 465-4498,https://www.yellowpages.com/chicago-il/mip/order-express-inc-12799583,56.0,"Money Order Service,Check Cashing Service",http://orderexpress.com,1.0,6728 N Clark St,"Chicago, IL 60626",,,"https://www.yellowpages.com/search?search_terms=cash%20advance&geo_location_terms=Chicago,%20IL&page=2",cash advance,"6728 N Clark St Chicago, IL 60626",-87.672585,42.0038,NS,17,2002,830600
287,26,New Ogden Milwaukee Currency Inc.,(312) 666-0988,https://www.yellowpages.com/chicago-il/mip/new-ogden-milwaukee-currency-inc-4139525,57.0,"Check Cashing Service,Currency Exchanges,License Services",http://chicagomilwaukeecurrencyexchange.com,,800 N Milwaukee Ave,"Chicago, IL 60642",,,"https://www.yellowpages.com/search?search_terms=cash%20advance&geo_location_terms=Chicago,%20IL&page=2",cash advance,"800 N Milwaukee Ave Chicago, IL 60642",,,,,,
288,29,USA Pay Day Loan,(773) 427-1981,https://www.yellowpages.com/chicago-il/mip/usa-pay-day-loan-7239353,60.0,"Check Cashing Service,Loans,Financial Services",,,4124 N Milwaukee Ave,"Chicago, IL 60641",,,"https://www.yellowpages.com/search?search_terms=cash%20advance&geo_location_terms=Chicago,%20IL&page=2",cash advance,"4124 N Milwaukee Ave Chicago, IL 60641",-87.75036,41.955868,NS,17,1028,150200
289,27,PLS Check Cashing Store,(773) 523-2111,https://www.yellowpages.com/chicago-il/mip/pls-check-cashing-store-471003805,88.0,"Check Cashing Service,Tax Return Preparation,Loans",http://plscheck.com,,4655 S Ashland Ave,"Chicago, IL 60609",,,"https://www.yellowpages.com/search?search_terms=cash%20advance&geo_location_terms=Chicago,%20IL&page=3",cash advance,"4655 S Ashland Ave Chicago, IL 60609",-87.664986,41.809307,NS,17,2033,842600
290,29,PLS Check Cashing Store,(773) 346-1100,https://www.yellowpages.com/chicago-il/mip/pls-check-cashing-store-116965,90.0,"Check Cashing Service,Tax Return Preparation,Loans",http://plscheck.com,,2400 W 47th St,"Chicago, IL 60632",,,"https://www.yellowpages.com/search?search_terms=cash%20advance&geo_location_terms=Chicago,%20IL&page=3",cash advance,"2400 W 47th St Chicago, IL 60632",-87.68448,41.808434,NS,17,1006,580800
291,0,Instant Cash Advance,(630) 960-9999,https://www.yellowpages.com/chicago-il/mip/instant-cash-advance-547735531,121.0,"Check Cashing Service,Loans",,,100 N State St,"Chicago, IL 60602",,,"https://www.yellowpages.com/search?search_terms=cash%20advance&geo_location_terms=Chicago,%20IL&page=5",cash advance,"100 N State St Chicago, IL 60602",-87.62788,41.883274,ST,17,1043,839100
292,1,Cfsc,(312) 225-7159,https://www.yellowpages.com/chicago-il/mip/cfsc-519195419,122.0,Check Cashing Service,,,906 W 31st St,"Chicago, IL 60608",,,"https://www.yellowpages.com/search?search_terms=cash%20advance&geo_location_terms=Chicago,%20IL&page=5",cash advance,"906 W 31st St Chicago, IL 60608",-87.64896,41.838017,NS,17,1036,840200
293,2,18th & Ashland Currency Exchange,(312) 829-9141,https://www.yellowpages.com/chicago-il/mip/18th-ashland-currency-exchange-14754607,123.0,Check Cashing Service,http://mycheckexpress.com,,1804 S Ashland Ave,"Chicago, IL 60608",,,"https://www.yellowpages.com/search?search_terms=cash%20advance&geo_location_terms=Chicago,%20IL&page=5",cash advance,"1804 S Ashland Ave Chicago, IL 60608",-87.666145,41.857582,NS,17,2000,310800
294,3,Cash King ATM,(312) 808-9296,https://www.yellowpages.com/chicago-il/mip/cash-king-atm-7705477,124.0,Check Cashing Service,,,2030 S Wabash Ave,"Chicago, IL 60616",,,"https://www.yellowpages.com/search?search_terms=cash%20advance&geo_location_terms=Chicago,%20IL&page=5",cash advance,"2030 S Wabash Ave Chicago, IL 60616",-87.62556,41.855057,NS,17,3008,330103
295,4,P Ls Check Cashers Cermak Damen,(773) 254-5400,https://www.yellowpages.com/chicago-il/mip/p-ls-check-cashers-cermak-damen-466248596,125.0,Check Cashing Service,,,1985 W Cermak Rd,"Chicago, IL 60608",,,"https://www.yellowpages.com/search?search_terms=cash%20advance&geo_location_terms=Chicago,%20IL&page=5",cash advance,"1985 W Cermak Rd Chicago, IL 60608",-87.675385,41.852177,NS,17,2067,843200
296,5,Cermak Wabash Currency Exchange,(312) 842-4910,https://www.yellowpages.com/chicago-il/mip/cermak-wabash-currency-exchange-9655543,126.0,"Currency Exchanges,Check Cashing Service",http://www.illinoislendingcorp.com,,67 E Cermak Rd,"Chicago, IL 60616",,,"https://www.yellowpages.com/search?search_terms=cash%20advance&geo_location_terms=Chicago,%20IL&page=5",cash advance,"67 E Cermak Rd Chicago, IL 60616",-87.62491,41.852768,NS,17,1021,841000
297,6,Dolex Dollar Express,(773) 847-9080,https://www.yellowpages.com/chicago-il/mip/dolex-dollar-express-11710294,127.0,"Money Transfer Service,Check Cashing Service,Money Order Service",http://www.dolex.com,,2142 W Cermak Rd,"Chicago, IL 60608",,,"https://www.yellowpages.com/search?search_terms=cash%20advance&geo_location_terms=Chicago,%20IL&page=5",cash advance,"2142 W Cermak Rd Chicago, IL 60608",-87.67939,41.852127,NS,17,1009,841200
298,8,Money Max,(773) 823-1508,https://www.yellowpages.com/chicago-il/mip/money-max-540660770,129.0,"Loans,Check Cashing Service",,,2355 W Cermak Rd,"Chicago, IL 60608",,,"https://www.yellowpages.com/search?search_terms=cash%20advance&geo_location_terms=Chicago,%20IL&page=5",cash advance,"2355 W Cermak Rd Chicago, IL 60608",-87.68466,41.852036,NS,17,2000,841300
299,9,PLS Check Cashers,(773) 548-7111,https://www.yellowpages.com/chicago-il/mip/pls-check-cashers-474267638,130.0,"Check Cashing Service,Tax Return Preparation,Loans",http://plscheck.com,,225 W Pershing Rd,"Chicago, IL 60609",,,"https://www.yellowpages.com/search?search_terms=cash%20advance&geo_location_terms=Chicago,%20IL&page=5",cash advance,"225 W Pershing Rd Chicago, IL 60609",-87.63286,41.823624,NS,17,1008,835500
300,10,Dolex Dollar Express,(678) 407-7024,https://www.yellowpages.com/chicago-il/mip/dolex-dollar-express-505302953,131.0,"Money Transfer Service,Check Cashing Service,Money Order Service",http://www.dolex.com,,2741 W Cermak Rd,"Chicago, IL 60608",,,"https://www.yellowpages.com/search?search_terms=cash%20advance&geo_location_terms=Chicago,%20IL&page=5",cash advance,"2741 W Cermak Rd Chicago, IL 60608",-87.694466,41.85191,NS,17,1002,301200
301,11,Order Express,(773) 247-3287,https://www.yellowpages.com/chicago-il/mip/order-express-12181707,132.0,"Money Order Service,Money Transfer Service,Check Cashing Service",http://www.orderexpress.com.mx,,2803 W Cermak Rd,"Chicago, IL 60623",,,"https://www.yellowpages.com/search?search_terms=cash%20advance&geo_location_terms=Chicago,%20IL&page=5",cash advance,"2803 W Cermak Rd Chicago, IL 60623",-87.695755,41.851894,NS,17,2000,840700
302,12,AmeriCash Loans,(312) 795-0017,https://www.yellowpages.com/chicago-il/mip/americash-loans-464754589,133.0,"Financing Services,Financial Services,Loans",https://americashloans.net/locations/illinois/chicago/madison-clark,,105 W Madison St,"Chicago, IL 60602",,,"https://www.yellowpages.com/search?search_terms=cash%20advance&geo_location_terms=Chicago,%20IL&page=5",cash advance,"105 W Madison St Chicago, IL 60602",-87.631096,41.88197,NS,17,1069,839100
303,13,Checks Verification,(866) 208-5229,https://www.yellowpages.com/chicago-il/mip/checks-verification-536520167,134.0,Check Cashing Service,,,200 N Michigan Ave,"Chicago, IL 60601",,,"https://www.yellowpages.com/search?search_terms=cash%20advance&geo_location_terms=Chicago,%20IL&page=5",cash advance,"200 N Michigan Ave Chicago, IL 60601",-87.62452,41.885838,NS,17,1018,320102
304,14,CFSC Checks Cashed 47th & Halsted Check Cashers,(773) 373-0416,https://www.yellowpages.com/chicago-il/mip/cfsc-checks-cashed-47th-halsted-check-cashers-519510526,135.0,Check Cashing Service,https://locations.cfsc.com/cfsc-checks-cashed-931a75fd4fc2?y_source=1_MTU0MzQzMDQtNTUzLWxvY2F0aW9uLndlYnNpdGU%3D,,4651 S Halsted St,"Chicago, IL 60609",,,"https://www.yellowpages.com/search?search_terms=cash%20advance&geo_location_terms=Chicago,%20IL&page=5",cash advance,"4651 S Halsted St Chicago, IL 60609",-87.64555,41.809746,NS,17,4019,842600
305,15,Pls Check Cashers,(773) 523-6300,https://www.yellowpages.com/chicago-il/mip/pls-check-cashers-18006,136.0,"Check Cashing Service,Tax Return Preparation,Loans",http://plscheck.com,,4004 S Archer Ave,"Chicago, IL 60632",,,"https://www.yellowpages.com/search?search_terms=cash%20advance&geo_location_terms=Chicago,%20IL&page=5",cash advance,"4004 S Archer Ave Chicago, IL 60632",-87.69303,41.820976,NS,17,1006,580600
306,16,CFSC Checks Cashed Western & Lake Check Cashers,(312) 421-1500,https://www.yellowpages.com/chicago-il/mip/cfsc-checks-cashed-western-lake-check-cashers-558969554,137.0,Check Cashing Service,https://locations.cfsc.com/cfsc-checks-cashed-28ea974f901e?y_source=1_MTU0MzQzNTAtNTUzLWxvY2F0aW9uLndlYnNpdGU%3D,,149 N Western Ave,"Chicago, IL 60612",,,"https://www.yellowpages.com/search?search_terms=cash%20advance&geo_location_terms=Chicago,%20IL&page=5",cash advance,"149 N Western Ave Chicago, IL 60612",-87.686516,41.88443,NS,17,1010,837800
